ttr,mattr,hapax_ratio,adj_noun_ratio,verb_ratio,avg_sent_len,sent_len_std,avg_tree_depth,punct_.,"punct_,",punct_;,punct_:,punct_!,punct_?,punct_-,punct_—,"punct_""",punct_',punct_(,punct_),flesch_kincaid_grade,flesch_reading_ease,gunning_fog
0.6737967914438503,0.8205797101449276,0.7857142857142857,0.3103448275862069,0.19491525423728814,15.733333333333333,11.433673464328466,4.2,4.27807486631016,12.299465240641712,0.0,0.0,2.13903743315508,1.6042780748663104,0.0,1.06951871657754,0.0,0.0,0.0,0.0,3.4698609625668446,92.38988948306596,6.056185383244207
0.7586206896551724,0.8611940298507466,0.8068181818181818,0.47058823529411764,0.23357664233576642,27.4,13.763720427268202,6.4,3.4482758620689653,7.758620689655173,0.0,0.0,0.8620689655172413,0.0,0.0,4.310344827586207,0.0,0.0,0.0,0.0,12.199310344827591,59.25172413793105,14.358620689655172
0.7301587301587301,0.8246753246753248,0.8478260869565217,0.34615384615384615,0.15584415584415584,30.8,14.441606558828557,6.6,3.968253968253968,11.904761904761903,0.0,0.0,0.7936507936507936,0.0,0.7936507936507936,1.5873015873015872,0.0,0.0,0.0,0.0,8.707936507936505,70.03428571428573,10.93968253968254
0.6583333333333333,0.7242253521126761,0.8227848101265823,1.2222222222222223,0.21014492753623187,46.0,36.8057966449127,10.666666666666666,2.5,6.666666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,15.448333333333334,55.550000000000026,18.666666666666668
0.6186440677966102,0.7228985507246377,0.7397260273972602,0.6875,0.15671641791044777,26.8,21.590738755308955,5.4,3.389830508474576,7.627118644067797,1.694915254237288,0.0,1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214000000000002,71.03693220338984,11.473898305084747
0.7570093457943925,0.8300000000000002,0.8271604938271605,0.48148148148148145,0.11805555555555555,28.8,14.3024473430249,6.0,4.672897196261682,13.084112149532709,0.0,0.0,0.0,0.0,3.7383177570093453,1.8691588785046727,0.0,0.0,0.0,0.0,9.849457943925234,62.562598130841124,11.924485981308411
0.627906976744186,0.774471544715447,0.7962962962962963,0.12903225806451613,0.1822429906542056,19.454545454545453,13.020010029067748,4.363636363636363,4.069767441860465,10.465116279069768,0.0,0.0,2.3255813953488373,0.0,1.744186046511628,0.0,0.0,0.0,0.0,0.0,5.4639957716701915,83.73850951374209,7.1847780126849905
0.7982456140350878,0.8975384615384616,0.8461538461538461,0.0625,0.19148936170212766,28.2,11.391224692718513,5.8,2.631578947368421,10.526315789473683,0.8771929824561403,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00024561403509,78.31405263157896,10.523508771929826
0.6448598130841121,0.7268965517241381,0.7246376811594203,0.625,0.14285714285714285,21.0,21.31509637166422,4.5,5.607476635514018,12.149532710280374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47341121495327,80.41454049844239,9.37632398753894
0.7927927927927928,0.914193548387097,0.8409090909090909,0.28,0.1958041958041958,20.428571428571427,9.78128158207068,5.428571428571429,7.207207207207207,8.108108108108109,2.7027027027027026,0.0,0.0,0.0,0.0,1.8018018018018018,0.0,0.0,0.0,0.0,5.2356644144144155,82.23836148648651,6.991441441441442
